,viol_main,viol_win,utility
0,0,0,28.35795033333334
1,0,0,26.461564333333335
2,0,0,24.09591333333333
3,0,0,24.09591333333333
4,0,0,24.09591333333333
5,0,0,24.09591333333333
6,0,0,24.09591333333333
7,0,0,24.09591333333333
8,0,0,24.09591333333333
9,0,0,24.09591333333333
10,0,0,24.09591333333333
11,0,0,24.09591333333333
12,0,0,24.09591333333333
13,0,0,24.09591333333333
14,0,0,24.09591333333333
15,0,0,24.09591333333333
16,0,0,24.09591333333333
17,0,0,24.09591333333333
18,0,0,24.09591333333333
19,0,0,24.09591333333333
20,0,0,24.09591333333333
21,0,0,24.09591333333333
22,0,0,24.09591333333333
23,0,0,24.09591333333333
24,0,0,24.09591333333333
25,0,0,24.09591333333333
26,0,0,24.09591333333333
27,0,0,24.09591333333333
28,0,0,24.09591333333333
29,0,0,24.09591333333333
30,0,0,24.09591333333333
31,0,0,24.09591333333333
32,0,0,24.09591333333333
33,0,0,24.09591333333333
34,0,0,24.09591333333333
35,0,0,24.09591333333333
36,0,0,24.09591333333333
37,0,0,24.09591333333333
38,0,0,24.09591333333333
39,0,0,24.09591333333333
40,0,0,24.09591333333333
41,0,0,24.09591333333333
42,0,0,24.09591333333333
43,0,0,24.09591333333333
44,0,0,24.09591333333333
45,0,0,24.09591333333333
46,0,0,24.09591333333333
47,0,0,24.09591333333333
48,0,0,24.09591333333333
49,0,0,24.09591333333333
50,0,0,24.09591333333333
51,0,0,24.09591333333333
52,0,0,24.09591333333333
53,0,0,24.09591333333333
54,0,0,24.09591333333333
55,0,0,24.09591333333333
56,0,0,24.09591333333333
57,0,0,24.09591333333333
58,0,0,24.09591333333333
59,0,0,24.09591333333333
60,0,0,24.09591333333333
61,0,0,24.09591333333333
62,0,0,24.09591333333333
63,0,0,24.09591333333333
64,0,0,24.09591333333333
65,0,0,24.09591333333333
66,0,0,24.09591333333333
67,0,0,24.09591333333333
68,0,0,24.09591333333333
69,0,0,24.09591333333333
70,0,0,24.09591333333333
71,0,0,24.09591333333333
72,0,0,24.09591333333333
73,0,0,24.09591333333333
74,0,0,24.09591333333333
75,0,0,24.09591333333333
76,0,0,24.09591333333333
77,0,0,24.09591333333333
78,0,0,24.09591333333333
79,0,0,24.09591333333333
80,0,0,24.09591333333333
81,0,0,24.09591333333333
82,0,0,24.09591333333333
83,0,0,24.09591333333333
84,0,0,24.09591333333333
85,0,0,24.09591333333333
86,0,0,24.09591333333333
87,0,0,24.09591333333333
88,0,0,24.09591333333333
89,0,0,24.09591333333333
90,0,0,24.09591333333333
91,0,0,24.09591333333333
92,0,0,24.09591333333333
93,0,0,24.09591333333333
94,0,0,24.09591333333333
95,0,0,24.09591333333333
96,0,0,24.09591333333333
97,0,0,24.09591333333333
98,0,0,24.09591333333333
99,0,0,23.274742333333332
100,0,0,23.274742333333332
101,0,0,23.274742333333332
102,0,0,23.274742333333332
103,0,0,23.274742333333332
104,0,0,23.274742333333332
105,0,0,23.274742333333332
106,0,0,23.274742333333332
107,0,0,23.274742333333332
108,0,0,23.274742333333332
109,0,0,23.274742333333332
110,0,0,23.274742333333332
111,0,0,23.274742333333332
112,0,0,23.274742333333332
113,0,0,23.274742333333332
114,0,0,23.274742333333332
115,0,0,23.274742333333332
116,0,0,23.22789933333333
117,0,0,23.22789933333333
118,0,0,23.22789933333333
119,0,0,23.22789933333333
